ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1578,00;4
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1670,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1678,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1688,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1695,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1720,00;4
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1734,00;2
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1849,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1864,00;2
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;1920,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2004,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2020,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2070,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2075,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2095,00;3
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2100,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2110,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2171,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2206,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2231,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2250,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2256,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2306,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2331,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2360,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2516,00;4
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2590,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2690,00;2
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2785,00;2
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2866,00;1
2022;7;AAL;SBGR;KDFW;SBGR;Y;Y;2916,00;6
2022;7;AAL;SBGR;KJFK;9999;J;NA;1295,00;2
2022;7;AAL;SBGR;KJFK;9999;J;NA;1299,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;1415,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;1502,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;2025,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;2550,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;2600,00;2
2022;7;AAL;SBGR;KJFK;9999;J;NA;3100,00;3
2022;7;AAL;SBGR;KJFK;9999;J;NA;3800,00;3
2022;7;AAL;SBGR;KJFK;9999;J;NA;4000,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;4050,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;4550,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;6450,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;6850,00;1
2022;7;AAL;SBGR;KJFK;9999;J;NA;7150,00;1
2022;7;AAL;SBGR;KJFK;9999;Y;NA;749,00;1
2022;7;AAL;SBGR;KJFK;9999;Y;NA;784,00;1
2022;7;AAL;SBGR;KJFK;9999;Y;NA;845,00;1
2022;7;AAL;SBGR;KJFK;9999;Y;NA;849,00;4
2022;7;AAL;SBGR;KJFK;9999;Y;NA;888,00;2
2022;7;AAL;SBGR;KJFK;9999;Y;NA;889,00;2
2022;7;AAL;SBGR;KJFK;9999;Y;NA;949,00;5
2022;7;AAL;SBGR;KJFK;9999;Y;NA;967,00;19
2022;7;AAL;SBGR;KJFK;9999;Y;NA;1900,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;1952,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;1962,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2092,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2123,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2177,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2187,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2214,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2237,00;5
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2302,00;4
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2305,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2310,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2319,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2347,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2355,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2370,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2383,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2391,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2414,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2439,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2440,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2493,00;4
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2498,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2520,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2533,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2534,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2543,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2556,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2558,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2568,00;4
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2574,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2604,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2638,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2651,00;4
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2683,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2691,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2701,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2718,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2721,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2731,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2736,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2760,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2772,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2775,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2806,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2867,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2965,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;2982,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3007,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3043,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3068,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3098,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3116,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3158,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3204,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3347,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3404,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3425,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3586,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3600,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3781,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3800,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3876,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;3962,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;4300,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;4349,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;4350,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;4425,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;4550,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;4900,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;4950,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5000,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5162,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5300,00;8
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5326,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5450,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5500,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5550,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5771,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5800,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5853,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;5950,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;6350,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;6550,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;6750,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;6800,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;6950,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;7000,00;4
2022;7;AAL;SBGR;KJFK;SBGR;J;J;7150,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;7200,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;7250,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;7350,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;7750,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;J;8000,00;3
2022;7;AAL;SBGR;KJFK;SBGR;J;J;8500,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;9000,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;9874,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;10000,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;11099,00;1
2022;7;AAL;SBGR;KJFK;SBGR;J;J;15098,00;2
2022;7;AAL;SBGR;KJFK;SBGR;J;Y;2001,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;J;2108,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;532,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;757,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;772,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;822,00;4
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;832,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;837,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;902,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;952,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;967,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;972,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1042,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1052,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1065,00;7
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1072,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1090,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1092,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1102,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1122,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1128,00;5
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1150,00;10
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1188,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1211,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1227,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1236,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1256,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1271,00;6
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1272,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1277,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1285,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1287,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1289,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1292,00;4
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1301,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1311,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1312,00;5
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1327,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1337,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1339,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1366,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1367,00;3
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1371,00;1
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1374,00;2
2022;7;AAL;SBGR;KJFK;SBGR;Y;Y;1377,00;2
