ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2022;2;AAL;SBGL;KJFK;9999;J;NA;784,00;1
2022;2;AAL;SBGL;KJFK;9999;J;NA;1800,00;7
2022;2;AAL;SBGL;KJFK;9999;Y;NA;470,00;3
2022;2;AAL;SBGL;KJFK;9999;Y;NA;494,00;2
2022;2;AAL;SBGL;KJFK;9999;Y;NA;535,00;1
2022;2;AAL;SBGL;KJFK;9999;Y;NA;619,00;1
2022;2;AAL;SBGL;KJFK;9999;Y;NA;965,00;2
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1180,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1242,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1300,00;5
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1356,00;2
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1394,00;2
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1509,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1605,00;2
2022;2;AAL;SBGL;KJFK;SBGL;J;J;1610,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;J;2131,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;J;2450,00;3
2022;2;AAL;SBGL;KJFK;SBGL;J;J;2506,00;2
2022;2;AAL;SBGL;KJFK;SBGL;J;J;3580,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;J;3600,00;26
2022;2;AAL;SBGL;KJFK;SBGL;J;J;3700,00;2
2022;2;AAL;SBGL;KJFK;SBGL;J;J;3854,00;2
2022;2;AAL;SBGL;KJFK;SBGL;J;J;5439,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;J;6719,00;1
2022;2;AAL;SBGL;KJFK;SBGL;J;Y;1638,00;2
2022;2;AAL;SBGL;KJFK;SBGL;Y;J;1002,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;J;1625,00;2
2022;2;AAL;SBGL;KJFK;SBGL;Y;J;2185,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;312,00;4
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;517,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;590,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;592,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;640,00;4
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;712,00;3
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;720,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;770,00;4
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;826,00;2
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;1151,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;1171,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;1238,00;1
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;1295,00;2
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;1732,00;2
2022;2;AAL;SBGL;KJFK;SBGL;Y;Y;1832,00;1
2022;2;AAL;SBGL;KJFK;SBGR;J;J;1735,00;1
2022;2;AAL;SBGL;KJFK;SBGR;J;J;3650,00;1
2022;2;AAL;SBGL;KJFK;SBGR;J;J;3881,00;1
2022;2;AAL;SBGL;KJFK;SBGR;Y;Y;796,00;2
2022;2;AAL;SBGL;KMIA;9999;J;NA;1300,00;4
2022;2;AAL;SBGL;KMIA;9999;J;NA;2014,00;1
2022;2;AAL;SBGL;KMIA;9999;J;NA;2802,00;1
2022;2;AAL;SBGL;KMIA;9999;Y;NA;272,00;8
2022;2;AAL;SBGL;KMIA;9999;Y;NA;297,00;3
2022;2;AAL;SBGL;KMIA;9999;Y;NA;322,00;3
2022;2;AAL;SBGL;KMIA;9999;Y;NA;332,00;1
2022;2;AAL;SBGL;KMIA;9999;Y;NA;337,00;7
2022;2;AAL;SBGL;KMIA;9999;Y;NA;362,00;6
2022;2;AAL;SBGL;KMIA;9999;Y;NA;387,00;2
2022;2;AAL;SBGL;KMIA;9999;Y;NA;395,00;2
2022;2;AAL;SBGL;KMIA;9999;Y;NA;445,00;2
2022;2;AAL;SBGL;KMIA;9999;Y;NA;772,00;4
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1204,00;31
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1254,00;3
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1304,00;6
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1312,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1324,00;8
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1337,00;5
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1451,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1501,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1511,00;4
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1531,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1554,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1637,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1639,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1698,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;1857,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;2149,00;5
2022;2;AAL;SBGL;KMIA;SBGL;J;J;2202,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;2284,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;2334,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;2337,00;4
2022;2;AAL;SBGL;KMIA;SBGL;J;J;2600,00;80
2022;2;AAL;SBGL;KMIA;SBGL;J;J;2660,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;3006,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;3100,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;3289,00;3
2022;2;AAL;SBGL;KMIA;SBGL;J;J;3391,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;3600,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;3950,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;3978,00;9
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4102,00;4
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4300,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4328,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4587,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4589,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4778,00;3
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4791,00;8
2022;2;AAL;SBGL;KMIA;SBGL;J;J;4939,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;5578,00;7
2022;2;AAL;SBGL;KMIA;SBGL;J;J;5604,00;2
2022;2;AAL;SBGL;KMIA;SBGL;J;J;6089,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;6888,00;3
2022;2;AAL;SBGL;KMIA;SBGL;J;J;10299,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;J;10988,00;1
2022;2;AAL;SBGL;KMIA;SBGL;J;Y;1802,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;J;989,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;J;1084,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;J;1104,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;J;1239,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;J;1347,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;J;3204,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;410,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;445,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;544,00;19
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;569,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;594,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;600,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;624,00;4
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;652,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;664,00;3
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;674,00;20
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;677,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;709,00;4
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;724,00;4
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;727,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;732,00;4
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;757,00;3
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;774,00;4
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;782,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;794,00;5
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;799,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;807,00;3
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;819,00;5
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;832,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;839,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;857,00;3
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;862,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;889,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;896,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;912,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;914,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;921,00;4
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;939,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;945,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;947,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;956,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;979,00;4
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;981,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1059,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1077,00;2
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1109,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1118,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1159,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1168,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1177,00;5
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1324,00;1
2022;2;AAL;SBGL;KMIA;SBGL;Y;Y;1356,00;4
2022;2;AAL;SBGL;KMIA;SBGR;J;J;1177,00;1
2022;2;AAL;SBGL;KMIA;SBGR;J;J;2550,00;1
2022;2;AAL;SBGL;KMIA;SBGR;J;J;2565,00;2
