ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2022;1;AAL;SBGL;KJFK;9999;J;NA;800,00;3
2022;1;AAL;SBGL;KJFK;9999;J;NA;1449,00;3
2022;1;AAL;SBGL;KJFK;9999;J;NA;1800,00;3
2022;1;AAL;SBGL;KJFK;9999;J;NA;1949,00;1
2022;1;AAL;SBGL;KJFK;9999;J;NA;2729,00;1
2022;1;AAL;SBGL;KJFK;9999;Y;NA;445,00;2
2022;1;AAL;SBGL;KJFK;9999;Y;NA;510,00;1
2022;1;AAL;SBGL;KJFK;9999;Y;NA;569,00;1
2022;1;AAL;SBGL;KJFK;9999;Y;NA;575,00;1
2022;1;AAL;SBGL;KJFK;9999;Y;NA;917,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;1300,00;3
2022;1;AAL;SBGL;KJFK;SBGL;J;J;1640,00;2
2022;1;AAL;SBGL;KJFK;SBGL;J;J;1941,00;4
2022;1;AAL;SBGL;KJFK;SBGL;J;J;2552,00;3
2022;1;AAL;SBGL;KJFK;SBGL;J;J;3225,00;2
2022;1;AAL;SBGL;KJFK;SBGL;J;J;3580,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;3600,00;7
2022;1;AAL;SBGL;KJFK;SBGL;J;J;4179,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;4934,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;4969,00;3
2022;1;AAL;SBGL;KJFK;SBGL;J;J;5275,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;5449,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;5849,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;6628,00;1
2022;1;AAL;SBGL;KJFK;SBGL;J;J;6719,00;1
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;532,00;4
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;662,00;3
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;687,00;1
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;720,00;17
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;739,00;1
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;770,00;2
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;816,00;2
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;840,00;1
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;929,00;3
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;935,00;2
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;1101,00;2
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;1251,00;3
2022;1;AAL;SBGL;KJFK;SBGL;Y;Y;1520,00;1
2022;1;AAL;SBGL;KMIA;9999;J;NA;767,00;1
2022;1;AAL;SBGL;KMIA;9999;J;NA;792,00;1
2022;1;AAL;SBGL;KMIA;9999;J;NA;1300,00;4
2022;1;AAL;SBGL;KMIA;9999;J;NA;1800,00;1
2022;1;AAL;SBGL;KMIA;9999;J;NA;2014,00;1
2022;1;AAL;SBGL;KMIA;9999;J;NA;2802,00;1
2022;1;AAL;SBGL;KMIA;9999;J;NA;3999,00;1
2022;1;AAL;SBGL;KMIA;9999;Y;NA;247,00;12
2022;1;AAL;SBGL;KMIA;9999;Y;NA;312,00;10
2022;1;AAL;SBGL;KMIA;9999;Y;NA;395,00;4
2022;1;AAL;SBGL;KMIA;9999;Y;NA;445,00;2
2022;1;AAL;SBGL;KMIA;9999;Y;NA;1306,00;1
2022;1;AAL;SBGL;KMIA;9999;Y;NA;1687,00;4
2022;1;AAL;SBGL;KMIA;SBGL;J;J;586,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1204,00;26
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1257,00;4
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1312,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1355,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1392,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1440,00;5
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1451,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1531,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1602,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1772,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1773,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1804,00;6
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1864,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;1939,00;3
2022;1;AAL;SBGL;KMIA;SBGL;J;J;2050,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;2302,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;2534,00;9
2022;1;AAL;SBGL;KMIA;SBGL;J;J;2586,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;2600,00;9
2022;1;AAL;SBGL;KMIA;SBGL;J;J;3256,00;3
2022;1;AAL;SBGL;KMIA;SBGL;J;J;3289,00;6
2022;1;AAL;SBGL;KMIA;SBGL;J;J;3600,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;3633,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;3978,00;3
2022;1;AAL;SBGL;KMIA;SBGL;J;J;4102,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;4601,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;4778,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;4791,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;5020,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;5266,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;5299,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;J;5578,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;5833,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;6322,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;J;6801,00;4
2022;1;AAL;SBGL;KMIA;SBGL;J;Y;1025,00;1
2022;1;AAL;SBGL;KMIA;SBGL;J;Y;1399,00;2
2022;1;AAL;SBGL;KMIA;SBGL;J;Y;2374,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;J;914,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;J;1469,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;J;1522,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;J;1712,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;J;2341,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;J;3544,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;308,00;6
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;332,00;5
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;494,00;16
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;519,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;567,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;602,00;6
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;624,00;40
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;649,00;3
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;652,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;655,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;659,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;674,00;3
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;677,00;3
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;682,00;4
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;730,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;732,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;757,00;4
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;789,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;800,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;812,00;4
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;835,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;871,00;7
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;926,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;931,00;4
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;951,00;5
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1059,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1119,00;4
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1132,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1192,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1314,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1355,00;4
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1393,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1643,00;3
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1678,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1850,00;1
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1870,00;3
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;1915,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;2030,00;2
2022;1;AAL;SBGL;KMIA;SBGL;Y;Y;2061,00;1
2022;1;AAL;SBGL;KMIA;SBGR;Y;Y;1653,00;1
2022;1;AAL;SBGR;KDFW;9999;J;NA;1085,00;1
2022;1;AAL;SBGR;KDFW;9999;J;NA;1929,00;2
2022;1;AAL;SBGR;KDFW;9999;J;NA;3999,00;2
2022;1;AAL;SBGR;KDFW;9999;Y;NA;770,00;1
2022;1;AAL;SBGR;KDFW;9999;Y;NA;1639,00;2
2022;1;AAL;SBGR;KDFW;SBGR;J;J;1666,00;4
2022;1;AAL;SBGR;KDFW;SBGR;J;J;1940,00;1
2022;1;AAL;SBGR;KDFW;SBGR;J;J;2240,00;2
2022;1;AAL;SBGR;KDFW;SBGR;J;J;2390,00;1
2022;1;AAL;SBGR;KDFW;SBGR;J;J;3046,00;3
2022;1;AAL;SBGR;KDFW;SBGR;J;J;3056,00;1
2022;1;AAL;SBGR;KDFW;SBGR;J;J;3280,00;4
2022;1;AAL;SBGR;KDFW;SBGR;J;J;3305,00;1
2022;1;AAL;SBGR;KDFW;SBGR;J;J;3700,00;2
2022;1;AAL;SBGR;KDFW;SBGR;J;J;3880,00;1
2022;1;AAL;SBGR;KDFW;SBGR;J;J;4510,00;4
2022;1;AAL;SBGR;KDFW;SBGR;J;J;4535,00;4
2022;1;AAL;SBGR;KDFW;SBGR;J;J;6055,00;1
2022;1;AAL;SBGR;KDFW;SBGR;J;J;6720,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;946,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1076,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1086,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1096,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1180,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1335,00;4
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1360,00;5
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1368,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1460,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1475,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1510,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1535,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1540,00;3
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1555,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1560,00;4
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1565,00;3
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1585,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1590,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1670,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1810,00;7
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1860,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1980,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;1985,00;2
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;2160,00;1
2022;1;AAL;SBGR;KDFW;SBGR;Y;Y;2410,00;1
2022;1;AAL;SBGR;KJFK;9999;F;NA;2115,00;2
2022;1;AAL;SBGR;KJFK;9999;J;NA;1075,00;2
2022;1;AAL;SBGR;KJFK;9999;J;NA;1362,00;1
2022;1;AAL;SBGR;KJFK;9999;J;NA;1750,00;3
2022;1;AAL;SBGR;KJFK;9999;J;NA;3999,00;1
2022;1;AAL;SBGR;KJFK;9999;Y;NA;685,00;1
2022;1;AAL;SBGR;KJFK;9999;Y;NA;837,00;1
2022;1;AAL;SBGR;KJFK;9999;Y;NA;892,00;1
2022;1;AAL;SBGR;KJFK;9999;Y;NA;1228,00;1
2022;1;AAL;SBGR;KJFK;SBGL;J;J;3354,00;1
2022;1;AAL;SBGR;KJFK;SBGR;F;F;2680,00;6
2022;1;AAL;SBGR;KJFK;SBGR;F;F;4270,00;1
2022;1;AAL;SBGR;KJFK;SBGR;F;J;2496,00;1
2022;1;AAL;SBGR;KJFK;SBGR;F;J;2655,00;2
2022;1;AAL;SBGR;KJFK;SBGR;F;J;3435,00;1
2022;1;AAL;SBGR;KJFK;SBGR;F;J;4235,00;4
2022;1;AAL;SBGR;KJFK;SBGR;F;J;4790,00;3
2022;1;AAL;SBGR;KJFK;SBGR;J;F;3294,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;820,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;882,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;916,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;960,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1392,00;3
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1396,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1584,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1650,00;5
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1710,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1726,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1742,00;4
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1755,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1767,00;3
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1835,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1860,00;3
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1917,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1931,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1978,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1980,00;3
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1990,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;1995,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2011,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2110,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2125,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2280,00;4
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2311,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2315,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2317,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2318,00;3
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2335,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2350,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2365,00;4
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2447,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2490,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2563,00;2
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2588,00;1
2022;1;AAL;SBGR;KJFK;SBGR;J;J;2600,00;38
